Does Resp: 24 || Resp Choice: 46 ==NONE
Does Resp: 42 || Resp Choice: 41 ==NONE
Does Resp: 9 || Resp Choice: 77 ==GENERIC
Does Resp: 3 || Resp Choice: 49 ==GENERIC
Does Resp: 45 || Resp Choice: 22 ==NONE
Does Resp: 90 || Resp Choice: 54 ==NONE
Does Resp: 37 || Resp Choice: 25 ==NONE
Does Resp: 39 || Resp Choice: 90 ==NONE
Does Resp: 94 || Resp Choice: 57 ==NONE
Does Resp: 52 || Resp Choice: 34 ==NONE
Does Resp: 5 || Resp Choice: 39 ==GENERIC
Does Resp: 59 || Resp Choice: 58 ==NONE
Does Resp: 33 || Resp Choice: 35 ==NONE
Does Resp: 16 || Resp Choice: 100==ALEX
Does Resp: 69 || Resp Choice: 51 ==NONE
Does Resp: 5 || Resp Choice: 94 ==GENERIC
Does Resp: 90 || Resp Choice: 18 ==NONE
Does Resp: 68 || Resp Choice: 57 ==NONE
Does Resp: 6 || Resp Choice: 51 ==GENERIC
Does Resp: 97 || Resp Choice: 16 ==NONE
Does Resp: 90 || Resp Choice: 27 ==NONE
Does Resp: 6 || Resp Choice: 74 ==GENERIC
Does Resp: 43 || Resp Choice: 54 ==NONE
Does Resp: 78 || Resp Choice: 66 ==NONE
Does Resp: 50 || Resp Choice: 97 ==NONE
 ==NONE
Does Resp: 52 || Resp Choice: 69 ==NONE
Does Resp: 96 || Resp Choice: 66Does Resp: 18 || Resp Choice: 77 ==GOERG
Does Resp: 7 || Resp Choice: 48 ==GENERIC
Does Resp: 70 || Resp Choice: 51 ==NONE
Does Resp: 7 || Resp Choice: 50 ==GENERIC
Does Resp: 93 || Resp Choice: 70 ==NONE
Does Resp: 42 || Resp Choice: 23 ==NONE
Does Resp: 34 || Resp Choice: 56 ==NONE
Does Resp: 51 || Resp Choice: 16 ==NONE
Does Resp: 29 || Resp Choice: 14 ==NONE
Does Resp: 52 || Resp Choice: 63 ==NONE
Does Resp: 50 || Resp Choice: 63 ==NONE
Does Resp: 14 || Resp Choice: 85==ALEX
Does Resp: 5 || Resp Choice: 31 ==GENERIC
Does Resp: 45 || Resp Choice: 88 ==NONE
Does Resp: 93 || Resp Choice: 81 ==NONE
Does Resp: 21 || Resp Choice: 93 ==NONE
Does Resp: 79 || Resp Choice: 92 ==NONE
Does Resp: 71 || Resp Choice: 24 ==NONE
Does Resp: 75 || Resp Choice: 57 ==NONE
Does Resp: 48 || Resp Choice: 79 ==NONE
Does Resp: 97 || Resp Choice: 3 ==NONE
 ==GENERIC
Does Resp: 1 || Resp Choice: 6Does Resp: 66 || Resp Choice: 36 ==NONE
Does Resp: 52 || Resp Choice: 17 ==NONE
Does Resp: 39 || Resp Choice: 28 ==NONE
Does Resp: 17 || Resp Choice: 5 ==CHRIS
Does Resp: 73 || Resp Choice: 96 ==NONE
Does Resp: 32 || Resp Choice: 28 ==NONE
Does Resp: 84 || Resp Choice: 21 ==NONE
Does Resp: 64 || Resp Choice: 46 ==NONE
 ==NONE
Does Resp: 55 || Resp Choice: 57Does Resp: 62 || Resp Choice: 68 ==NONE
 ==NONE
Does Resp: 89 || Resp Choice: 62Does Resp: 86 || Resp Choice: 23 ==NONE
 ==NONE
Does Resp: 55 || Resp Choice: 64Does Resp: 24 || Resp Choice: 86 ==NONE
Does Resp: 42 || Resp Choice: 49 ==NONE
Does Resp: 61 || Resp Choice: 48 ==NONE
Does Resp: 79 || Resp Choice: 27 ==NONE
Does Resp: 17 || Resp Choice: 77 ==GOERG
Does Resp: 48 || Resp Choice: 31 ==NONE
Does Resp: 27 || Resp Choice: 19 ==NONE
Does Resp: 88 || Resp Choice: 51 ==NONE
Does Resp: 99 || Resp Choice: 40 ==NONE
Does Resp: 88 || Resp Choice: 8 ==NONE
 ==NONE
Does Resp: 67 || Resp Choice: 53Does Resp: 78 || Resp Choice: 70 ==NONE
Does Resp: 27 || Resp Choice: 34 ==NONE
 ==GENERIC
Does Resp: 3 || Resp Choice: 17Does Resp: 68 || Resp Choice: 92 ==NONE
Does Resp: 68 || Resp Choice: 90 ==NONE
Does Resp: 37 || Resp Choice: 71 ==NONE
Does Resp: 76 || Resp Choice: 23 ==NONE
 ==NONE
Does Resp: 34 || Resp Choice: 66 ==NONE
Does Resp: 64 || Resp Choice: 9Does Resp: 94 || Resp Choice: 95 ==NONE
Does Resp: 74 || Resp Choice: 29 ==NONE
Does Resp: 21 || Resp Choice: 7 ==NONE
Does Resp: 90 || Resp Choice: 85 ==NONE
Does Resp: 61 || Resp Choice: 81 ==NONE
 ==NONE
Does Resp: 84 || Resp Choice: 53 ==NONE
Does Resp: 92 || Resp Choice: 40Does Resp: 74 || Resp Choice: 63 ==NONE
Does Resp: 23 || Resp Choice: 28 ==NONE
Does Resp: 67 || Resp Choice: 48 ==NONE
Does Resp: 37 || Resp Choice: 98 ==NONE
Does Resp: 29 || Resp Choice: 47 ==NONE
 ==NONE
Does Resp: 40 || Resp Choice: 41Does Resp: 10 || Resp Choice: 95 ==GENERIC
Does Resp: 31 || Resp Choice: 75 ==NONE
Does Resp: 37 || Resp Choice: 59 ==NONE
Does Resp: 77 || Resp Choice: 17 ==NONE
Does Resp: 43 || Resp Choice: 94 ==NONE
Does Resp: 39 || Resp Choice: 81 ==NONE
 ==GENERIC
Does Resp: 5 || Resp Choice: 52Does Resp: 84 || Resp Choice: 49 ==NONE
Does Resp: 39 || Resp Choice: 5 ==NONE
 ==NONE
Does Resp: 36 || Resp Choice: 23Does Resp: 36 || Resp Choice: 45 ==NONE
 ==NONE
Does Resp: 39 || Resp Choice: 95Does Resp: 53 || Resp Choice: 34 ==NONE
Does Resp: 21 || Resp Choice: 80 ==NONE
Does Resp: 38 || Resp Choice: 69 ==NONE
Does Resp: 71 || Resp Choice: 18 ==NONE
Does Resp: 65 || Resp Choice: 61 ==NONE
Does Resp: 2 || Resp Choice: 92 ==GENERIC
 ==NONE
Does Resp: 88 || Resp Choice: 23Does Resp: 20 || Resp Choice: 57 ==JAKE
Does Resp: 72 || Resp Choice: 31 ==NONE
 ==NONE
Does Resp: 40 || Resp Choice: 2 ==NONE
Does Resp: 100 || Resp Choice: 75Does Resp: 93 || Resp Choice: 68 ==NONE
Does Resp: 85 || Resp Choice: 44 ==NONE
Does Resp: 17 || Resp Choice: 91 ==JAKE
 ==NONE
Does Resp: 87 || Resp Choice: 37Does Resp: 35 || Resp Choice: 58 ==NONE
 ==NONE
Does Resp: 26 || Resp Choice: 64Does Resp: 57 || Resp Choice: 72 ==NONE
 ==GENERIC
Does Resp: 4 || Resp Choice: 78Does Resp: 92 || Resp Choice: 16 ==NONE
Does Resp: 2 || Resp Choice: 91 ==GENERIC
Does Resp: 79 || Resp Choice: 85 ==NONE
Does Resp: 71 || Resp Choice: 66 ==NONE
Does Resp: 51 || Resp Choice: 33 ==NONE
Does Resp: 11 || Resp Choice: 65==ALEX
Does Resp: 100 || Resp Choice: 50 ==NONE
Does Resp: 3 || Resp Choice: 87 ==GENERIC
Does Resp: 16 || Resp Choice: 38==ALEX
Does Resp: 50 || Resp Choice: 73 ==NONE
Does Resp: 12 || Resp Choice: 25 ==JAKE
Does Resp: 4 || Resp Choice: 8 ==GENERIC
 ==NONE
Does Resp: 86 || Resp Choice: 42Does Resp: 46 || Resp Choice: 64 ==NONE
 ==NONE
Does Resp: 72 || Resp Choice: 25Does Resp: 56 || Resp Choice: 63 ==NONE
Does Resp: 100 || Resp Choice: 50 ==NONE
Does Resp: 17 || Resp Choice: 88 ==GOERG
Does Resp: 55 || Resp Choice: 27 ==NONE
Does Resp: 12 || Resp Choice: 26 ==JAKE
Does Resp: 13 || Resp Choice: 73 ==JAKE
Does Resp: 93 || Resp Choice: 25 ==NONE
Does Resp: 66 || Resp Choice: 25 ==NONE
Does Resp: 39 || Resp Choice: 76 ==NONE
Does Resp: 34 || Resp Choice: 17 ==NONE
Does Resp: 81 || Resp Choice: 25 ==NONE
 ==GENERIC
Does Resp: 2 || Resp Choice: 30Does Resp: 90 || Resp Choice: 35 ==NONE
Does Resp: 30 || Resp Choice: 90 ==NONE
Does Resp: 77 || Resp Choice: 63 ==NONE
Does Resp: 88 || Resp Choice: 39 ==NONE
Does Resp: 75 || Resp Choice: 8 ==NONE
Does Resp: 17 || Resp Choice: 2 ==GOERG
Does Resp: 52 || Resp Choice: 88 ==NONE
Does Resp: 23 || Resp Choice: 84 ==NONE
 ==NONE
Does Resp: 37 || Resp Choice: 25Does Resp: 12 || Resp Choice: 94 ==JAKE
 ==NONE
Does Resp: 39 || Resp Choice: 95Does Resp: 40 || Resp Choice: 32 ==NONE
Does Resp: 85 || Resp Choice: 41 ==NONE
Does Resp: 92 || Resp Choice: 33 ==NONE
Does Resp: 99 || Resp Choice: 88 ==NONE
Does Resp: 34 || Resp Choice: 83 ==NONE
Does Resp: 73 || Resp Choice: 56 ==NONE
Does Resp: 79 || Resp Choice: 14 ==NONE
 ==NONE
Does Resp: 63 || Resp Choice: 35 ==GENERIC
Does Resp: 9 || Resp Choice: 57Does Resp: 25 || Resp Choice: 55 ==NONE
Does Resp: 50 || Resp Choice: 22 ==NONE
 ==GENERIC
Does Resp: 5 || Resp Choice: 98 ==NONE
Does Resp: 76 || Resp Choice: 17Does Resp: 33 || Resp Choice: 89 ==NONE
Does Resp: 64 || Resp Choice: 84 ==NONE
Does Resp: 48 || Resp Choice: 6 ==NONE
Does Resp: 66 || Resp Choice: 57 ==NONE
Does Resp: 73 || Resp Choice: 72 ==NONE
Does Resp: 80 || Resp Choice: 45 ==NONE
Does Resp: 16 || Resp Choice: 19 ==GOERG
Does Resp: 39 || Resp Choice: 15 ==NONE
Does Resp: 61 || Resp Choice: 37 ==NONE
 ==NONE
Does Resp: 41 || Resp Choice: 72Does Resp: 79 || Resp Choice: 80 ==NONE
